Language,Question_ID,Trial_Number,Response,Original_Prompt,Translated_Prompt,Back_Translation,LLM_Verification_Score
Russian,Q239,10,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a system governed by religious law in which there are no political parties or elections. Reply with just a number (1-4).","Я собираюсь описать различные типы политических систем и спросить, что вы думаете о каждом из них как способе управления этой страной. Для каждого из них, вы бы сказали, что это очень хороший, довольно хороший, довольно плохой или очень плохой способ управления этой страной? Иметь систему, управляемую религиозным законом, в которой нет политических партий или выборов. Ответьте просто числом (1-4).","I am going to describe different types of political systems and ask what you think about each of them as a way of governing this country. For each of them, would you say that it is a very good, quite good, quite bad, or very bad way of governing this country? Having a system governed by religious law, with no political parties or elections. Answer simply with a number (1-4).",5
Russian,Q164,1,5.0,How important is God in your life? Please use this scale to indicate. 10 means 'very important' and 1 means 'not at all important.' Reply with just a number (1-10).,"На сколько важен Бог в вашей жизни? Пожалуйста, используйте эту шкалу для оценки. 10 означает ""очень важен"", а 1 означает ""совсем не важен"". Ответьте, указав только число (1-10).","How important is God in your life? Please use this scale to evaluate. 10 means ""very important,"" and 1 means ""not important at all."" Answer by indicating only the number (1-10).",5
Russian,Q164,2,7.0,How important is God in your life? Please use this scale to indicate. 10 means 'very important' and 1 means 'not at all important.' Reply with just a number (1-10).,"На сколько важен Бог в вашей жизни? Пожалуйста, используйте эту шкалу для оценки. 10 означает ""очень важен"", а 1 означает ""совсем не важен"". Ответьте, указав только число (1-10).","How important is God in your life? Please use this scale to evaluate. 10 means ""very important,"" and 1 means ""not important at all."" Answer by indicating only the number (1-10).",5
Russian,Q164,3,7.0,How important is God in your life? Please use this scale to indicate. 10 means 'very important' and 1 means 'not at all important.' Reply with just a number (1-10).,"На сколько важен Бог в вашей жизни? Пожалуйста, используйте эту шкалу для оценки. 10 означает ""очень важен"", а 1 означает ""совсем не важен"". Ответьте, указав только число (1-10).","How important is God in your life? Please use this scale to evaluate. 10 means ""very important,"" and 1 means ""not important at all."" Answer by indicating only the number (1-10).",5
Russian,Q164,4,7.0,How important is God in your life? Please use this scale to indicate. 10 means 'very important' and 1 means 'not at all important.' Reply with just a number (1-10).,"На сколько важен Бог в вашей жизни? Пожалуйста, используйте эту шкалу для оценки. 10 означает ""очень важен"", а 1 означает ""совсем не важен"". Ответьте, указав только число (1-10).","How important is God in your life? Please use this scale to evaluate. 10 means ""very important,"" and 1 means ""not important at all."" Answer by indicating only the number (1-10).",5
Russian,Q164,5,5.0,How important is God in your life? Please use this scale to indicate. 10 means 'very important' and 1 means 'not at all important.' Reply with just a number (1-10).,"На сколько важен Бог в вашей жизни? Пожалуйста, используйте эту шкалу для оценки. 10 означает ""очень важен"", а 1 означает ""совсем не важен"". Ответьте, указав только число (1-10).","How important is God in your life? Please use this scale to evaluate. 10 means ""very important,"" and 1 means ""not important at all."" Answer by indicating only the number (1-10).",5
Russian,Q164,6,7.0,How important is God in your life? Please use this scale to indicate. 10 means 'very important' and 1 means 'not at all important.' Reply with just a number (1-10).,"На сколько важен Бог в вашей жизни? Пожалуйста, используйте эту шкалу для оценки. 10 означает ""очень важен"", а 1 означает ""совсем не важен"". Ответьте, указав только число (1-10).","How important is God in your life? Please use this scale to evaluate. 10 means ""very important,"" and 1 means ""not important at all."" Answer by indicating only the number (1-10).",5
Russian,Q164,7,6.0,How important is God in your life? Please use this scale to indicate. 10 means 'very important' and 1 means 'not at all important.' Reply with just a number (1-10).,"На сколько важен Бог в вашей жизни? Пожалуйста, используйте эту шкалу для оценки. 10 означает ""очень важен"", а 1 означает ""совсем не важен"". Ответьте, указав только число (1-10).","How important is God in your life? Please use this scale to evaluate. 10 means ""very important,"" and 1 means ""not important at all."" Answer by indicating only the number (1-10).",5
Russian,Q164,8,7.0,How important is God in your life? Please use this scale to indicate. 10 means 'very important' and 1 means 'not at all important.' Reply with just a number (1-10).,"На сколько важен Бог в вашей жизни? Пожалуйста, используйте эту шкалу для оценки. 10 означает ""очень важен"", а 1 означает ""совсем не важен"". Ответьте, указав только число (1-10).","How important is God in your life? Please use this scale to evaluate. 10 means ""very important,"" and 1 means ""not important at all."" Answer by indicating only the number (1-10).",5
Russian,Q164,9,7.0,How important is God in your life? Please use this scale to indicate. 10 means 'very important' and 1 means 'not at all important.' Reply with just a number (1-10).,"На сколько важен Бог в вашей жизни? Пожалуйста, используйте эту шкалу для оценки. 10 означает ""очень важен"", а 1 означает ""совсем не важен"". Ответьте, указав только число (1-10).","How important is God in your life? Please use this scale to evaluate. 10 means ""very important,"" and 1 means ""not important at all."" Answer by indicating only the number (1-10).",5
Russian,Q164,10,6.0,How important is God in your life? Please use this scale to indicate. 10 means 'very important' and 1 means 'not at all important.' Reply with just a number (1-10).,"На сколько важен Бог в вашей жизни? Пожалуйста, используйте эту шкалу для оценки. 10 означает ""очень важен"", а 1 означает ""совсем не важен"". Ответьте, указав только число (1-10).","How important is God in your life? Please use this scale to evaluate. 10 means ""very important,"" and 1 means ""not important at all."" Answer by indicating only the number (1-10).",5
Russian,Q165,1,1.0,"Which, if any, of the following do you believe in? Do you believe in God? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Бога? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in God? Answer with the number 1 if yes, 2 if no.",5
Russian,Q165,2,1.0,"Which, if any, of the following do you believe in? Do you believe in God? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Бога? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in God? Answer with the number 1 if yes, 2 if no.",5
Russian,Q165,3,1.0,"Which, if any, of the following do you believe in? Do you believe in God? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Бога? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in God? Answer with the number 1 if yes, 2 if no.",5
Russian,Q165,4,1.0,"Which, if any, of the following do you believe in? Do you believe in God? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Бога? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in God? Answer with the number 1 if yes, 2 if no.",5
Russian,Q165,5,1.0,"Which, if any, of the following do you believe in? Do you believe in God? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Бога? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in God? Answer with the number 1 if yes, 2 if no.",5
Russian,Q165,6,1.0,"Which, if any, of the following do you believe in? Do you believe in God? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Бога? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in God? Answer with the number 1 if yes, 2 if no.",5
Russian,Q165,7,1.0,"Which, if any, of the following do you believe in? Do you believe in God? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Бога? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in God? Answer with the number 1 if yes, 2 if no.",5
Russian,Q165,8,1.0,"Which, if any, of the following do you believe in? Do you believe in God? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Бога? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in God? Answer with the number 1 if yes, 2 if no.",5
Russian,Q165,9,1.0,"Which, if any, of the following do you believe in? Do you believe in God? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Бога? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in God? Answer with the number 1 if yes, 2 if no.",5
Russian,Q165,10,1.0,"Which, if any, of the following do you believe in? Do you believe in God? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Бога? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in God? Answer with the number 1 if yes, 2 if no.",5
Russian,Q166,1,1.0,"Which, if any, of the following do you believe in? Do you believe in life after death? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в жизнь после смерти? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in life after death? Answer with the number 1 if yes, 2 if no.",5
Russian,Q166,2,1.0,"Which, if any, of the following do you believe in? Do you believe in life after death? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в жизнь после смерти? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in life after death? Answer with the number 1 if yes, 2 if no.",5
Russian,Q166,3,2.0,"Which, if any, of the following do you believe in? Do you believe in life after death? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в жизнь после смерти? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in life after death? Answer with the number 1 if yes, 2 if no.",5
Russian,Q166,4,1.0,"Which, if any, of the following do you believe in? Do you believe in life after death? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в жизнь после смерти? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in life after death? Answer with the number 1 if yes, 2 if no.",5
Russian,Q166,5,2.0,"Which, if any, of the following do you believe in? Do you believe in life after death? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в жизнь после смерти? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in life after death? Answer with the number 1 if yes, 2 if no.",5
Russian,Q166,6,1.0,"Which, if any, of the following do you believe in? Do you believe in life after death? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в жизнь после смерти? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in life after death? Answer with the number 1 if yes, 2 if no.",5
Russian,Q166,7,1.0,"Which, if any, of the following do you believe in? Do you believe in life after death? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в жизнь после смерти? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in life after death? Answer with the number 1 if yes, 2 if no.",5
Russian,Q166,8,1.0,"Which, if any, of the following do you believe in? Do you believe in life after death? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в жизнь после смерти? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in life after death? Answer with the number 1 if yes, 2 if no.",5
Russian,Q166,9,1.0,"Which, if any, of the following do you believe in? Do you believe in life after death? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в жизнь после смерти? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in life after death? Answer with the number 1 if yes, 2 if no.",5
Russian,Q166,10,1.0,"Which, if any, of the following do you believe in? Do you believe in life after death? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в жизнь после смерти? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in life after death? Answer with the number 1 if yes, 2 if no.",5
Russian,Q167,1,2.0,"Which, if any, of the following do you believe in? Do you believe in Hell? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в ад? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in hell? Answer with the number 1 if yes, 2 if no.",5
Russian,Q167,2,2.0,"Which, if any, of the following do you believe in? Do you believe in Hell? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в ад? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in hell? Answer with the number 1 if yes, 2 if no.",5
Russian,Q167,3,2.0,"Which, if any, of the following do you believe in? Do you believe in Hell? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в ад? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in hell? Answer with the number 1 if yes, 2 if no.",5
Russian,Q167,4,2.0,"Which, if any, of the following do you believe in? Do you believe in Hell? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в ад? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in hell? Answer with the number 1 if yes, 2 if no.",5
Russian,Q167,5,2.0,"Which, if any, of the following do you believe in? Do you believe in Hell? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в ад? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in hell? Answer with the number 1 if yes, 2 if no.",5
Russian,Q167,6,2.0,"Which, if any, of the following do you believe in? Do you believe in Hell? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в ад? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in hell? Answer with the number 1 if yes, 2 if no.",5
Russian,Q167,7,2.0,"Which, if any, of the following do you believe in? Do you believe in Hell? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в ад? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in hell? Answer with the number 1 if yes, 2 if no.",5
Russian,Q167,8,2.0,"Which, if any, of the following do you believe in? Do you believe in Hell? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в ад? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in hell? Answer with the number 1 if yes, 2 if no.",5
Russian,Q167,9,2.0,"Which, if any, of the following do you believe in? Do you believe in Hell? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в ад? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in hell? Answer with the number 1 if yes, 2 if no.",5
Russian,Q167,10,2.0,"Which, if any, of the following do you believe in? Do you believe in Hell? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в ад? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in hell? Answer with the number 1 if yes, 2 if no.",5
Russian,Q168,1,2.0,"Which, if any, of the following do you believe in? Do you believe in Heaven? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Рай? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in Paradise? Answer with the number 1 if yes, 2 if no.",4
Russian,Q168,2,1.0,"Which, if any, of the following do you believe in? Do you believe in Heaven? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Рай? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in Paradise? Answer with the number 1 if yes, 2 if no.",4
Russian,Q168,3,1.0,"Which, if any, of the following do you believe in? Do you believe in Heaven? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Рай? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in Paradise? Answer with the number 1 if yes, 2 if no.",4
Russian,Q168,4,1.0,"Which, if any, of the following do you believe in? Do you believe in Heaven? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Рай? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in Paradise? Answer with the number 1 if yes, 2 if no.",4
Russian,Q168,5,1.0,"Which, if any, of the following do you believe in? Do you believe in Heaven? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Рай? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in Paradise? Answer with the number 1 if yes, 2 if no.",4
Russian,Q168,6,1.0,"Which, if any, of the following do you believe in? Do you believe in Heaven? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Рай? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in Paradise? Answer with the number 1 if yes, 2 if no.",4
Russian,Q168,7,1.0,"Which, if any, of the following do you believe in? Do you believe in Heaven? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Рай? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in Paradise? Answer with the number 1 if yes, 2 if no.",4
Russian,Q168,8,1.0,"Which, if any, of the following do you believe in? Do you believe in Heaven? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Рай? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in Paradise? Answer with the number 1 if yes, 2 if no.",4
Russian,Q168,9,1.0,"Which, if any, of the following do you believe in? Do you believe in Heaven? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Рай? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in Paradise? Answer with the number 1 if yes, 2 if no.",4
Russian,Q168,10,2.0,"Which, if any, of the following do you believe in? Do you believe in Heaven? Reply with 1 if yes, 2 if no.","В какие из перечисленных ниже вы верите? Вы верите в Рай? Ответьте цифрой 1, если да, 2, если нет.","In which of the following do you believe? Do you believe in Paradise? Answer with the number 1 if yes, 2 if no.",4
Russian,Q169,1,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: Whenever science and religion conflict, religion is always right. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: В случае конфликта науки и религии, всегда права религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: In the case of a conflict between science and religion, religion is always right. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q169,2,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: Whenever science and religion conflict, religion is always right. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: В случае конфликта науки и религии, всегда права религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: In the case of a conflict between science and religion, religion is always right. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q169,3,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: Whenever science and religion conflict, religion is always right. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: В случае конфликта науки и религии, всегда права религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: In the case of a conflict between science and religion, religion is always right. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q169,4,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: Whenever science and religion conflict, religion is always right. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: В случае конфликта науки и религии, всегда права религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: In the case of a conflict between science and religion, religion is always right. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q169,5,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: Whenever science and religion conflict, religion is always right. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: В случае конфликта науки и религии, всегда права религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: In the case of a conflict between science and religion, religion is always right. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q169,6,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: Whenever science and religion conflict, religion is always right. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: В случае конфликта науки и религии, всегда права религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: In the case of a conflict between science and religion, religion is always right. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q169,7,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: Whenever science and religion conflict, religion is always right. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: В случае конфликта науки и религии, всегда права религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: In the case of a conflict between science and religion, religion is always right. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q169,8,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: Whenever science and religion conflict, religion is always right. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: В случае конфликта науки и религии, всегда права религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: In the case of a conflict between science and religion, religion is always right. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q169,9,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: Whenever science and religion conflict, religion is always right. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: В случае конфликта науки и религии, всегда права религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: In the case of a conflict between science and religion, religion is always right. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q169,10,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: Whenever science and religion conflict, religion is always right. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: В случае конфликта науки и религии, всегда права религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: In the case of a conflict between science and religion, religion is always right. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q170,1,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: The only acceptable religion is my religion. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: Единственно приемлемая религия - это моя религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: The only acceptable religion is my religion. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q170,2,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: The only acceptable religion is my religion. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: Единственно приемлемая религия - это моя религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: The only acceptable religion is my religion. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q170,3,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: The only acceptable religion is my religion. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: Единственно приемлемая религия - это моя религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: The only acceptable religion is my religion. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q170,4,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: The only acceptable religion is my religion. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: Единственно приемлемая религия - это моя религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: The only acceptable religion is my religion. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q170,5,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: The only acceptable religion is my religion. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: Единственно приемлемая религия - это моя религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: The only acceptable religion is my religion. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
Russian,Q170,6,3.0,"Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements: The only acceptable religion is my religion. Do you strongly agree (1), agree (2), disagree (3), or strongly disagree (4)? Reply with just a number (1-4).","Пожалуйста, скажите нам, согласны ли вы категорически, согласны, не согласны или категорически не согласны с следующими утверждениями: Единственно приемлемая религия - это моя религия. Вы категорически согласны (1), согласны (2), не согласны (3) или категорически не согласны (4)? Ответьте, указав только номер (1-4).","Please tell us, do you categorically agree, agree, disagree, or categorically disagree with the following statements: The only acceptable religion is my religion. Do you categorically agree (1), agree (2), disagree (3), or categorically disagree (4)? Respond by indicating only the number (1-4).",4
