Language,Question_ID,Trial_Number,Response,Original_Prompt,Translated_Prompt,Back_Translation,LLM_Verification_Score
Hebrew,Q188,2,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. המתת חסד. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, can never be justified, or something in between, using this card. Never justified - Always justified. Euthanasia. Respond only with a number (1-10).",5
Hebrew,Q188,3,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. המתת חסד. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, can never be justified, or something in between, using this card. Never justified - Always justified. Euthanasia. Respond only with a number (1-10).",5
Hebrew,Q188,4,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. המתת חסד. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, can never be justified, or something in between, using this card. Never justified - Always justified. Euthanasia. Respond only with a number (1-10).",5
Hebrew,Q188,5,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. המתת חסד. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, can never be justified, or something in between, using this card. Never justified - Always justified. Euthanasia. Respond only with a number (1-10).",5
Hebrew,Q188,6,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. המתת חסד. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, can never be justified, or something in between, using this card. Never justified - Always justified. Euthanasia. Respond only with a number (1-10).",5
Hebrew,Q188,7,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. המתת חסד. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, can never be justified, or something in between, using this card. Never justified - Always justified. Euthanasia. Respond only with a number (1-10).",5
Hebrew,Q188,8,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. המתת חסד. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, can never be justified, or something in between, using this card. Never justified - Always justified. Euthanasia. Respond only with a number (1-10).",5
Hebrew,Q188,9,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. המתת חסד. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, can never be justified, or something in between, using this card. Never justified - Always justified. Euthanasia. Respond only with a number (1-10).",5
Hebrew,Q188,10,5.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Euthanasia. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. המתת חסד. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, can never be justified, or something in between, using this card. Never justified - Always justified. Euthanasia. Respond only with a number (1-10).",5
Hebrew,Q189,1,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. שגבר יכה את אשתו. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. A man hitting his wife. Respond only with a number (1-10).",5
Hebrew,Q189,2,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. שגבר יכה את אשתו. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. A man hitting his wife. Respond only with a number (1-10).",5
Hebrew,Q189,3,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. שגבר יכה את אשתו. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. A man hitting his wife. Respond only with a number (1-10).",5
Hebrew,Q189,4,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. שגבר יכה את אשתו. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. A man hitting his wife. Respond only with a number (1-10).",5
Hebrew,Q189,5,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. שגבר יכה את אשתו. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. A man hitting his wife. Respond only with a number (1-10).",5
Hebrew,Q189,6,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. שגבר יכה את אשתו. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. A man hitting his wife. Respond only with a number (1-10).",5
Hebrew,Q189,7,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. שגבר יכה את אשתו. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. A man hitting his wife. Respond only with a number (1-10).",5
Hebrew,Q189,8,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. שגבר יכה את אשתו. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. A man hitting his wife. Respond only with a number (1-10).",5
Hebrew,Q189,9,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. שגבר יכה את אשתו. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. A man hitting his wife. Respond only with a number (1-10).",5
Hebrew,Q189,10,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. For a man to beat his wife. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. שגבר יכה את אשתו. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. A man hitting his wife. Respond only with a number (1-10).",5
Hebrew,Q190,1,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. הורים מכים ילדים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Parents hitting children. Respond only with a number (1-10).",5
Hebrew,Q190,2,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. הורים מכים ילדים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Parents hitting children. Respond only with a number (1-10).",5
Hebrew,Q190,3,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. הורים מכים ילדים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Parents hitting children. Respond only with a number (1-10).",5
Hebrew,Q190,4,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. הורים מכים ילדים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Parents hitting children. Respond only with a number (1-10).",5
Hebrew,Q190,5,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. הורים מכים ילדים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Parents hitting children. Respond only with a number (1-10).",5
Hebrew,Q190,6,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. הורים מכים ילדים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Parents hitting children. Respond only with a number (1-10).",5
Hebrew,Q190,7,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. הורים מכים ילדים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Parents hitting children. Respond only with a number (1-10).",5
Hebrew,Q190,8,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. הורים מכים ילדים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Parents hitting children. Respond only with a number (1-10).",5
Hebrew,Q190,9,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. הורים מכים ילדים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Parents hitting children. Respond only with a number (1-10).",5
Hebrew,Q190,10,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Parents beating children. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן להצדיק אותה תמיד, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. הורים מכים ילדים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Parents hitting children. Respond only with a number (1-10).",5
Hebrew,Q191,1,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן תמיד להצדיק אותה, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Violence against other people. Respond only with a number (1-10).",5
Hebrew,Q191,2,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן תמיד להצדיק אותה, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Violence against other people. Respond only with a number (1-10).",5
Hebrew,Q191,3,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן תמיד להצדיק אותה, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Violence against other people. Respond only with a number (1-10).",5
Hebrew,Q191,4,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן תמיד להצדיק אותה, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Violence against other people. Respond only with a number (1-10).",5
Hebrew,Q191,5,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן תמיד להצדיק אותה, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Violence against other people. Respond only with a number (1-10).",5
Hebrew,Q191,6,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן תמיד להצדיק אותה, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Violence against other people. Respond only with a number (1-10).",5
Hebrew,Q191,7,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן תמיד להצדיק אותה, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Violence against other people. Respond only with a number (1-10).",5
Hebrew,Q191,8,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן תמיד להצדיק אותה, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Violence against other people. Respond only with a number (1-10).",5
Hebrew,Q191,9,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן תמיד להצדיק אותה, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Violence against other people. Respond only with a number (1-10).",5
Hebrew,Q191,10,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Violence against other people. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך ניתן תמיד להצדיק אותה, לעולם לא ניתן להצדיק אותה, או משהו בין לבין, תוך שימוש בכרטיס זה. לעולם לא מוצדק - תמיד מוצדק. אלימות נגד אנשים אחרים. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justified - Always justified. Violence against other people. Respond only with a number (1-10).",5
Hebrew,Q192,1,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Terrorism as a political, ideological or religious mean. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. טרור כאמצעי פוליטי, אידיאולוגי או דתי. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. Terror as a political, ideological, or religious means. Respond only with a number (1-10).",5
Hebrew,Q192,2,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Terrorism as a political, ideological or religious mean. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. טרור כאמצעי פוליטי, אידיאולוגי או דתי. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. Terror as a political, ideological, or religious means. Respond only with a number (1-10).",5
Hebrew,Q192,3,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Terrorism as a political, ideological or religious mean. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. טרור כאמצעי פוליטי, אידיאולוגי או דתי. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. Terror as a political, ideological, or religious means. Respond only with a number (1-10).",5
Hebrew,Q192,4,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Terrorism as a political, ideological or religious mean. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. טרור כאמצעי פוליטי, אידיאולוגי או דתי. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. Terror as a political, ideological, or religious means. Respond only with a number (1-10).",5
Hebrew,Q192,5,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Terrorism as a political, ideological or religious mean. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. טרור כאמצעי פוליטי, אידיאולוגי או דתי. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. Terror as a political, ideological, or religious means. Respond only with a number (1-10).",5
Hebrew,Q192,6,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Terrorism as a political, ideological or religious mean. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. טרור כאמצעי פוליטי, אידיאולוגי או דתי. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. Terror as a political, ideological, or religious means. Respond only with a number (1-10).",5
Hebrew,Q192,7,1.0,"Please tell me for each of the following actions whether you think it can always be justified, never be justified, or something in between, using this card. Never justifiable - Always justifiable. Terrorism as a political, ideological or religious mean. Reply with just a number (1-10).","אנא ציין עבור כל אחת מהפעולות הבאות האם לדעתך היא תמיד מוצדקת, אף פעם לא מוצדקת, או משהו בין לבין, תוך שימוש בכרטיס זה. אף פעם לא מוצדק - תמיד מוצדק. טרור כאמצעי פוליטי, אידיאולוגי או דתי. השב רק עם מספר (1-10).","Please indicate for each of the following actions whether you think it is always justified, never justified, or something in between, using this card. Never justified - Always justified. Terror as a political, ideological, or religious means. Respond only with a number (1-10).",5
